4778;910;2017
5222;4289;876
4775;1184;3250
5225;3558;6127
4772;6435;9506
5228;9813;2382
4769;2690;4757
5231;5065;1651
4766;3924;5030
5234;7302;7906
4763;179;281
5237;2554;3157
4760;5430;2519
5240;2827;5395
4757;5703;7770
5243;8078;646
4754;954;4025
5246;4333;920
4751;3192;3294
5249;5567;6171
4748;8443;9550
5252;1822;2426
4745;4699;4801
5255;7073;3660
4742;390;7039
5258;3769;9915
4739;6645;2290
5261;9020;5166
4736;1897;1084
5264;1258;3961
4733;4134;6336
5267;6509;9212
4730;9386;2591
5270;2764;1450
4727;9659;3825
5273;2033;6701
4724;4910;80
5276;8289;2957
4721;1165;5331
5279;3540;2225
4718;2399;5604
5282;5778;8481
4715;8654;855
5285;1029;3732
4712;3905;3093
5288;1302;5970
4709;4178;8344
5291;6553;1221
4706;9430;4600
5294;2808;1494
4703;1667;3869
5297;4042;6745
4700;6919;124
5300;297;3001
4697;3174;5375
5303;5549;4234
4694;2443;7613
5306;5822;490
4691;8698;2864
5309;1073;5741
4688;3949;3137
5312;3311;6014
4685;6187;8388
5315;8562;1265
4682;1438;4644
5318;4817;3503
4679;9571;5877
5321;1945;8754
4676;4822;2133
5324;8201;5010
4673;1077;7384
5327;3452;2137
4670;2311;5516
5330;5690;8393
4667;8566;767
5333;941;3644
4664;3817;3005
5336;1214;5882
4661;4090;8256
5339;6465;1133
4658;9342;4512
5342;2720;1406
4655;1580;3781
5345;3954;6657
4652;6831;36
5348;209;2913
4649;3086;5287
5351;5461;4146
4646;2355;7525
5354;5734;402
4643;8610;2776
5357;985;5653
4640;3861;3049
5360;3223;5926
4637;6099;8300
5363;8474;1177
4634;1350;4556
5366;4729;3415
4631;1623;5789
5369;3998;8666
4628;6875;2045
5372;253;4922
4625;3130;7296
5375;5505;4190
4622;4364;7569
5378;7742;446
4619;619;2820
5381;2994;5697
4616;5870;5058
5384;1126;7935
4613;4003;309
5387;6377;3186
4610;9254;6565
5390;2632;1318
4607;1492;3693
5393;3866;6569
4604;6743;9948
5396;121;2825
4601;2998;5199
5399;5373;4058
4598;2267;7437
5402;5646;314
4595;8522;2688
5405;897;5565
4592;3773;2961
5408;3135;5838
4589;6011;8212
5411;8386;1089
4586;1262;4468
5414;4641;3327
4583;1536;5701
5417;3910;8578
4580;6787;1957
5420;165;4834
4577;3042;7208
5423;5417;4102
4574;4276;7481
5426;7654;358
4571;531;2732
5429;2906;5609
4568;5782;4970
5432;3179;7847
4565;6055;221
5435;8430;3098
4562;1306;6477
5438;4685;3371
4559;3544;5745
4556;8795;2001
5443;6421;9124
4553;5051;7252
5446;2676;1362
4550;2179;9490
5449;9804;6613
4547;8434;4741
5452;6060;2869
4544;3685;2873
5455;1311;9997
4541;5923;8124
5458;3549;6252
4538;1174;4380
5461;8800;1503
4535;1448;5613
5464;9073;3741
4533;1950;6116
5467;4324;8992
4530;7201;2371
5470;580;9265
4527;9439;1640
5473;1813;4516
4524;4690;7895
5476;8069;772
4521;945;3146
5479;3320;2005
4518;214;5384
5482;3593;8261
4515;6470;635
5485;8844;3512
4512;1721;908
5488;1082;3785
4509;3959;6160
5491;6333;9036
4506;9210;2415
5494;2588;1274
4503;9483;3649
5497;1857;6525
4500;4734;9904
5500;8113;2781
4497;989;5155
5503;3364;2049
4494;2223;5428
5506;5602;8305
4491;8478;679
5509;853;3556
4488;3729;2917
5512;7548;5794
4485;425;8168
5515;2799;1045
4482;5676;4424
5518;9055;7741
4479;7914;115
5521;288;2992
4476;3165;6370
5524;6544;9247
4473;9420;1622
5527;1795;481
4470;8689;3859
5530;2068;6736
4467;4945;9111
5533;7319;1987
4464;196;9384
5536;9557;2260
4461;2434;4635
5539;4808;7511
4458;7685;890
5542;1064;9749
4455;7958;2124
5545;332;5000
4452;3209;8379
5548;6588;1256
4449;9464;3630
5551;1839;525
4446;698;3903
5554;4077;6780
4443;6953;9155
5557;9328;2031
4440;2205;1392
5560;9601;4269
4437;2478;6644
5563;4852;9520
4434;7729;2899
5566;1108;9793
4431;9967;2168
5569;2341;5044
4428;5218;8423
5572;8597;1300
4425;1473;3674
5575;3848;2533
4422;8601;5912
5578;1980;8789
4419;4857;1163
5581;7231;4040
4416;108;9296
5584;9469;2172
4413;2346;4547
5587;4720;7423
4410;7597;802
5590;976;9661
4407;7870;2036
5593;244;4912
4404;3121;8291
5596;6500;1168
4401;9376;3542
5599;1751;437
4398;610;3815
5602;3989;6692
4395;6865;9067
5605;9240;1943
4392;2117;1304
5608;9513;4181
4389;2390;6556
5611;4764;9432
4386;7641;2811
5614;1020;9705
4383;9879;2080
5617;2253;4956
4380;5130;8335
5620;8509;1212
4377;1385;3586
5623;3760;2445
4374;654;5824
5626;4033;8701
4371;6909;1075
5629;9284;3952
4368;2161;1348
5632;1522;4225
4365;4398;6600
5635;6773;9476
4362;9650;2855
5638;3028;1714
4359;7782;4089
5641;156;6965
4356;3033;344
5644;6412;3221
4353;9288;5595
5647;1663;349
4350;522;3727
5650;3901;6604
4347;6777;8979
5653;9152;1855
4344;2029;1216
5656;9425;4093
4341;2302;6468
5659;4676;9344
4338;7553;2723
5662;932;9617
4335;9791;1992
5665;2165;4868
4332;5042;8247
5668;8421;1124
4329;1297;3498
5671;3672;2357
4326;566;5736
5674;3945;8613
4323;6821;987
5677;9196;3864
4320;2073;1260
5680;1434;4137
4317;4310;6512
5683;6685;9388
4314;9562;2767
5686;2940;1626
4311;9835;4001
5689;2209;6877
4308;5086;256
5692;8465;3133
4305;1341;5507
5695;3716;2401
4302;2575;5780
5698;5954;8657
4299;8830;1031
5701;1205;3908
4296;4081;3269
5704;9337;6146
4293;2214;8520
5707;4588;1397
4290;7465;4776
5710;844;9529
4287;9703;1904
5713;2077;4780
4284;4954;8159
5716;8333;1036
4281;1209;3410
5719;3584;2269
4278;478;5648
5722;3857;8525
4275;6733;899
5725;9108;3776
4272;1985;1172
5728;1346;4049
4269;4222;6424
5731;6597;9300
4266;9474;2679
5734;2852;1538
4263;9747;3913
5737;2121;6789
4260;4998;168
5740;8377;3045
4257;1253;5419
5743;3628;2313
4254;2487;5692
5746;5866;8569
4251;8742;943
5749;1117;3820
4248;3993;3181
5752;1390;6058
4245;4266;8432
5755;6641;1309
4242;9518;4688
5758;2896;1582
4239;1755;3957
5761;4130;6833
4236;7007;212
5764;385;3089
4233;3262;5463
5767;5637;4322
4230;8953;7701
5770;2332;578
4227;5209;2952
5773;7583;5829
4224;460;9648
5776;9821;2524
4221;2698;4899
5779;5072;7775
4218;7949;1154
5782;1328;13
4215;8222;2388
5785;596;5264
4212;3473;8643
5788;6852;1520
4209;9728;3894
5791;2103;789
4206;962;4167
5794;4341;7044
4203;7217;9419
5797;9592;2295
4200;2469;1656
5800;9865;4533
4197;2742;6908
5803;5116;9784
4194;7993;3163
5806;1372;57
4191;231;2432
5809;2605;5308
4188;5482;2335
5812;8861;5212
4185;1737;7586
5815;4112;2797
4182;1006;6176
5818;4385;9053
4179;7261;1427
5821;9636;4304
4176;2513;5348
5824;1874;8225
4173;4750;600
5827;7125;3476
4170;2;6855
5830;3380;5714
4167;8134;8089
5833;508;965
4164;3385;4344
5836;6764;7221
4161;9640;9595
5839;2015;701
4158;874;4079
5842;4253;6956
4155;7129;9331
5845;9504;2207
4152;2381;1568
5848;9777;4445
4149;2654;6820
5851;5028;9696
4146;7905;3075
5854;1284;9969
4143;143;2344
5857;2517;5220
4140;5394;8599
5860;8773;1476
4137;1649;3850
5863;4024;2709
4134;918;6088
5866;4297;8965
4131;7173;1339
5869;9548;4216
4128;2425;1612
5872;1786;4489
4125;4662;6864
5875;7037;9740
4122;9914;3119
5878;3292;1978
4119;187;4353
5881;2561;7229
4116;5438;608
5884;8817;3485
4113;1693;5859
5887;4068;2753
4110;2927;6132
5890;6306;9009
4107;9182;1383
5893;1557;4260
4104;4433;3621
5896;9689;6498
4101;2566;8872
5899;4940;1749
4098;7817;5128
5902;1196;9881
4095;55;2256
5905;2429;5132
4092;5306;8511
5908;8685;1388
4089;1561;3762
5911;3936;2621
4086;830;6000
5914;4209;8877
4083;7085;1251
5917;9460;4128
4080;2337;1524
5920;1698;4401
4077;4574;6776
5923;6949;9652
4074;9826;3031
5926;3204;1890
4071;99;4265
5929;2473;7141
4068;5350;520
5932;8729;3397
4065;1605;5771
5935;3980;2665
4062;2839;6044
5938;6218;8921
4059;9094;1295
5941;1469;4172
4056;4345;3533
5944;1742;6410
4053;4618;8784
5947;6993;1661
4050;9870;5040
5950;3248;1934
4047;2107;4309
5953;4482;7185
4044;7359;564
5956;737;3441
4041;3614;5815
5959;5989;4674
4038;742;8053
5962;4121;930
4035;6997;3304
5965;9372;6181
4032;2249;1436
5968;1610;4313
4029;4486;6688
5971;6861;9564
4026;9738;2943
5974;3116;1802
4023;11;4177
5977;2385;7053
4020;5262;432
5980;8641;3309
4017;1517;5683
5983;3892;2577
4014;2751;5956
5986;6130;8833
4011;9006;1207
5989;1381;4084
4008;4257;3445
5992;1654;6322
4005;4530;8696
5995;6905;1573
4002;9782;4952
5998;3160;1846
3999;2019;4221
6001;4394;7097
3996;7271;476
6004;649;3353
3993;3526;5727
6007;5901;4586
3990;2795;7965
6010;6174;842
3987;9050;3216
6013;1425;6093
3984;4301;3489
6016;3663;6366
3981;6539;8740
6019;8914;1617
3978;1790;4996
6022;5169;3855
3975;4233;6229
6025;6608;9106
3972;9484;2485
6028;2863;5361
3969;5740;7736
6031;8114;4701
3966;6973;8079
6034;352;956
3963;3229;3330
6037;5603;6207
3960;8480;5568
6040;5876;8445
3957;8753;819
6043;1127;3696
3954;4004;7075
6046;7383;3969
3951;6242;6344
6049;8616;9220
3948;1493;2599
6052;4872;5476
3945;7749;7850
6055;123;6709
3942;7017;88
6058;396;2965
3939;3273;5339
6061;5647;8216
3936;8524;5612
6064;7885;8489
3933;762;863
6067;3136;3740
3930;6013;7119
6070;9392;5978
3927;6286;8352
6073;8660;1229
3924;1537;4608
6076;4916;7485
3921;7793;9859
6079;167;6753
3918;9026;132
6082;2405;3009
3915;5282;5383
6085;7656;8260
3912;533;7621
6088;5788;498
3909;8665;2872
6091;1039;5749
3906;3916;9128
6094;7295;3881
3903;6154;6256
6097;8528;9132
3900;1405;2511
6100;4784;5388
3897;7661;7762
6103;35;6621
3894;6929;0
6106;308;2877
3891;3185;5251
6109;5559;8128
3888;8436;5524
6112;7797;8401
3885;674;776
6115;3048;3652
3882;5925;7031
6118;9304;5890
3879;6198;8265
6121;8572;1141
3876;1449;4520
6124;4828;7397
3873;7705;9771
6127;79;6665
3870;8938;44
6130;2317;2921
3867;5194;5295
6133;7568;8172
3864;445;7533
6136;7841;410
3861;718;2784
6139;3092;5661
3858;5969;9040
6142;9348;5934
3855;8207;8309
6145;581;1185
3852;3458;4564
6148;6837;7441
3849;9713;9815
6151;2088;8674
3846;6841;2053
6154;220;4930
3843;3097;7304
6157;5471;181
3840;8348;5436
6160;7709;8313
3837;586;688
6163;2960;3564
3834;5837;6943
6166;9216;5802
3831;6110;8177
6169;8484;1053
3828;1361;4432
6172;4740;7309
3825;7617;9683
6175;9991;6577
3822;8850;9956
6178;2229;2833
3819;5106;5207
6181;7480;8084
3816;357;7445
6184;7753;322
3813;630;2696
6187;3004;5573
3810;5881;8952
6190;9260;5846
3807;8119;8221
6193;493;1097
3804;3370;4476
6196;6749;7353
3801;9625;9727
6199;2000;8586
3798;8894;1965
6202;2273;4842
3795;5150;7216
6205;7524;93
3792;401;7489
6208;9762;366
3789;2639;2740
6211;5013;5617
3786;7890;8996
6214;1269;7855
3783;6022;229
6217;8396;3106
3780;1273;6485
6220;4652;9361
3777;7529;1736
6223;9903;6489
3774;8762;9868
6226;2141;2745
3771;5018;5119
6229;7392;7996
3768;269;7357
6232;7665;234
3765;542;2608
6235;2916;5485
3762;5793;8864
6238;9172;5758
3759;8031;8133
6241;405;1009
3756;3282;4388
6244;6661;7265
3753;9537;9639
6247;1912;8498
3750;8806;1877
6250;2185;4754
3747;5062;7128
6253;7436;5
3744;313;7401
6256;9674;278
3741;2551;2652
6259;4925;5529
3738;7802;8908
6262;1181;7767
3735;8075;141
6265;449;3018
3732;3326;6397
6268;6705;9273
3729;9581;1648
6271;1956;8542
3726;815;1921
6274;4194;4798
3723;7070;7172
6277;9445;49
3720;2322;9410
6280;6140;2287
3717;9017;4661
6283;1391;7538
3714;4268;917
6286;7647;6333
3711;6506;8707
6289;8880;1584
3708;1757;4963
6292;5136;7839
3705;8013;214
6295;387;9073
3702;7281;2452
6298;660;5328
3699;3537;7703
6301;5911;579
3696;8788;7976
6304;8149;852
3693;1026;3227
6307;3400;6104
3690;6277;9482
6310;9656;8341
3687;6550;716
6313;8924;3593
3684;1801;6971
6316;5180;9848
3681;8057;2222
6319;431;9117
3678;9290;2496
6322;2669;5372
3675;5546;7747
6325;7920;623
3672;797;9985
6328;8193;2861
3669;1070;5236
6331;3444;8112
3666;6321;1491
6334;9700;8385
3663;8559;760
6337;933;3637
3660;3810;7015
6340;7189;9892
3657;65;2266
6343;2440;1126
3654;7193;4504
6346;572;7381
3651;3449;9755
6348;1074;7883
3648;8700;7888
6351;6325;5011
3645;938;3139
6354;8563;1267
3642;6189;9394
6357;3814;6518
3639;6462;628
6360;4088;8756
3636;1713;6883
6363;9339;4007
3633;7969;2134
6366;5594;4280
3630;9202;2408
6369;6828;9531
3627;5458;7659
6372;3083;5786
3625;5960;8161
6375;8334;7020
3622;5229;399
6378;8607;3275
3619;1484;5650
6381;3858;8527
3616;6735;5923
6384;6096;8800
3613;8973;1174
6387;1347;4051
3610;4224;7430
6390;7603;6289
3607;4497;8663
6393;6872;1540
3604;9748;4919
6396;3127;7795
3601;6004;170
6399;8378;7064
3598;7237;443
6402;616;3319
3595;3493;5694
6405;5867;8571
3592;8744;7932
6408;4000;808
3589;6876;3183
6411;9251;6060
3586;2127;9438
6414;5506;4192
3583;4365;6566
6417;6740;9443
3580;9616;2822
6420;2995;5698
3577;5872;8073
6423;8246;6932
3574;5141;311
6426;8519;3187
3571;1396;5562
6429;3770;8439
3568;6647;5835
6432;6008;8712
3565;8885;1086
6435;1259;3963
3562;4136;7342
6438;7515;6201
3559;4409;8575
6441;6784;1452
3556;9660;4831
6444;3039;7707
3553;5916;82
6447;8290;6976
3550;7149;355
6450;528;3231
3547;3405;5606
6453;5779;8483
3544;8656;7844
6456;6052;720
3541;8929;3095
6459;1303;5972
3538;4180;9350
6462;7559;6245
3535;6418;8619
6465;8792;1496
3532;1669;4875
6468;5048;7751
3529;7925;126
6471;299;8985
3526;5053;2364
6474;8431;5240
3523;1308;7615
6477;3682;491
3520;6559;5747
6480;5920;8624
3517;8797;998
6483;1171;3875
3514;4048;7254
6486;7427;6113
3511;4321;8487
6489;6696;1364
3508;9572;4743
6492;2951;7619
3505;5828;9994
6495;8202;6888
3502;7061;267
6498;440;3143
3499;3317;5518
6501;5691;8395
3496;8568;7756
6504;5964;632
3493;8841;3007
6507;1215;5884
3490;4092;9262
6510;7471;6157
3487;6330;8531
6513;8704;1408
3484;1581;4787
6516;4960;7663
3481;7837;38
6519;211;8897
3478;7105;2276
6522;484;5152
3475;3361;7527
6525;5735;403
3472;8612;7800
6528;7973;676
3469;850;3051
6531;3224;5928
3466;6101;9306
6534;9480;8165
3463;2796;540
6537;5171;3417
3460;8047;6795
6540;1426;9672
3457;4303;2046
6543;6677;5363
3454;5536;8742
6546;8915;1619
3451;1792;3993
6549;4166;6870
3448;7043;6231
6552;4440;9108
3445;7316;1482
6555;9691;4359
3442;2567;7738
6558;5946;4632
3439;4805;7006
6561;7180;9883
3436;56;3262
6564;3435;6138
3433;6312;8513
6567;8686;7372
3430;5580;751
6570;8959;3627
3427;1836;6002
6573;4210;8879
3424;7087;6275
6576;6448;9152
3421;9325;1526
6579;1699;4403
3418;4576;7782
6582;7955;6641
3415;4849;9015
6585;7224;1892
3412;100;5271
6588;3479;8147
3409;6356;522
6591;8730;7416
3406;7589;795
6594;968;3671
3403;3845;6046
6597;6219;8922
3400;9096;8284
6600;4352;1160
3397;7228;3535
6603;9603;6411
3394;2479;9790
6606;5858;4544
3391;4717;6918
6609;7092;9795
3388;9968;3174
6612;3347;6050
3385;6224;8425
6615;8598;7284
3382;5492;663
6618;8871;3539
3379;1748;5914
6621;4122;8791
3376;6999;6187
6624;6360;9064
3373;9237;1438
6627;1611;4315
3370;4488;7694
6630;7867;6553
3367;4761;8927
6633;7136;1804
3364;12;5183
6636;3391;8059
3361;6268;434
6639;8642;7328
3358;7501;707
6642;880;3583
3355;3757;5958
6645;6131;8835
3352;9008;8196
6648;6404;1072
3349;9281;3447
6651;1655;6324
3346;4532;9702
6654;7911;6597
3343;6770;8971
6657;9144;1848
3340;2021;5227
6660;5400;8103
3337;8277;478
6663;651;9337
3334;5404;2716
6666;8783;5592
3331;1660;7967
6669;4034;843
3328;6911;6099
6672;6272;8976
3325;9149;1350
6675;1523;4227
3322;4400;7606
6678;7779;6465
3319;4673;8839
6681;7048;1716
3316;9924;5095
6684;3303;7971
3313;6180;346
6687;8554;7240
3310;7413;619
6690;792;3495
3307;3669;5870
6693;6043;8747
3304;8920;8108
6696;6316;984
3301;9193;3359
6699;1567;6236
3298;4444;9614
6702;7823;6509
3295;6682;8883
6705;9056;1760
3292;1933;5139
6708;5312;8015
3289;8189;390
6711;563;9249
3286;7457;2628
6714;836;5504
3283;3713;7879
6717;6087;755
3280;8964;8152
6720;8325;1028
3277;1202;3403
6723;3576;6280
3274;6453;9658
6726;9832;8517
3271;4585;892
6729;6960;3769
3268;9836;7147
6732;3215;24
3265;6092;2398
6735;8466;7152
3262;7325;531
6738;704;3407
3259;3581;5782
6741;5955;8659
3256;8832;8020
6744;6228;896
3253;9105;3271
6747;1479;6148
3250;4356;9526
6750;7735;6421
3247;6594;8795
6753;8968;1672
3244;1845;5051
6756;5224;7927
3241;8101;302
6759;475;9161
3238;7369;2540
6762;748;5416
3235;3625;7791
6765;5999;667
3232;8876;8064
6768;8237;940
3229;1114;3315
6771;3488;6192
3226;6365;9570
6774;9744;8429
3223;6638;804
6777;9012;3681
3220;1889;7059
6780;5268;9936
3217;8145;2310
6783;519;9205
3214;9378;2584
6786;2757;5460
3211;5634;7835
6789;8008;711
3208;885;73
6792;4703;2949
3205;7580;5324
6795;9955;8200
3202;2831;1579
6798;6210;4896
3199;5069;7270
6801;7444;147
3196;320;3526
6804;3699;6402
3193;6576;8777
6807;8950;7636
3190;5844;1015
6810;9223;3891
3187;2100;6266
6813;4474;9142
3184;7351;6539
6816;6712;9416
3181;9589;1790
6819;1963;4667
3178;4840;8046
6822;8219;6905
3175;5113;9279
6825;7488;2156
3172;364;5535
6828;3743;8411
3169;6620;786
6831;8994;7680
3166;7853;1059
6834;1232;3935
3163;4109;6310
6837;6483;9186
3160;9360;8548
6840;6756;1424
3157;9633;3799
6843;2007;6675
3154;4884;54
6846;8263;6949
3151;7122;9323
6849;9496;2200
3148;2373;5579
6852;5752;8455
3145;8629;830
6855;1003;9689
3142;5756;3068
6858;9135;5944
3139;2012;8319
6861;4386;1195
3136;7263;6451
6864;6624;9328
3133;9501;1702
6867;1875;4579
3130;4752;7958
6870;8131;6817
3127;5025;9191
6873;7400;2068
3124;276;5447
6876;3655;8323
3121;6532;698
6879;8906;7592
3118;7765;971
6882;1144;3847
3115;4021;6222
6885;6395;9098
3112;9272;8460
6888;6668;1336
3109;9545;3711
6891;1919;6587
3106;4796;9966
6894;8175;6861
3103;7034;9235
6897;9408;2112
3100;2285;5491
6900;5664;8367
3097;8541;742
6903;915;9601
3094;7809;2980
6906;1188;5856
3091;4065;8231
6909;6439;1107
3088;9316;8504
6912;8677;1380
3085;1554;3755
6915;3928;6631
3082;6805;10
6918;184;8869
3079;4937;1244
6921;7312;4120
3076;188;7499
6924;3567;376
3073;6444;2750
6927;8818;7504
3070;7677;883
6930;1056;3759
3067;3933;6134
6933;6307;9010
3064;9184;8372
6936;6580;1248
3061;9457;3623
6939;1831;6499
3058;4708;9878
6942;8087;6773
3055;6946;9147
6945;9320;2024
3052;2197;5403
6948;5576;8279
3049;8453;654
6951;827;9513
3046;7721;2892
6954;1100;5768
3043;3977;8143
6957;6351;1019
3040;9228;8416
6960;8589;1292
3037;1466;3667
6963;3840;6543
3034;6717;9922
6966;96;8781
3031;6990;1156
6969;9364;4032
3028;2241;7411
6972;5620;288
3025;8497;2662
6975;871;9557
3022;9730;2936
6978;3109;5812
3019;5986;8187
6981;8360;1063
3016;1237;425
6984;6492;3301
3013;9369;5676
6987;1743;8552
3010;4620;1931
6990;7999;6685
3007;6858;9059
6993;9232;1936
3004;2109;5315
6996;5488;8191
3001;8365;566
6999;739;9425
2998;7633;2804
7002;1012;5680
2995;3889;8055
7005;6263;931
2992;9140;8328
7008;8501;1204
2989;1378;3579
7011;3752;6455
2986;6629;9834
7014;8;8693
2983;6902;1068
7017;9276;3944
2980;2153;7323
7020;5532;200
2977;8409;2574
7023;783;9469
2974;9642;2848
7026;3021;5724
2971;5898;8099
7029;8272;975
2968;1149;337
7032;8545;3213
2965;1422;5588
7035;3796;8464
2962;6673;1843
7038;52;8737
2959;8911;1112
7041;1285;3988
2956;4162;7367
7044;7541;244
2953;417;2618
7047;2792;1477
2950;8208;4856
7050;1587;7733
2947;4463;107
7053;6838;2984
2944;9714;6803
7056;9076;9680
2941;1952;2054
7059;4327;4931
2938;7203;8310
7062;582;7169
2935;7477;9543
7065;9851;2420
2932;2728;5799
7068;6106;8675
2929;8983;1050
7071;1358;7944
2926;217;1323
7074;3595;4199
2923;6472;6574
7077;8847;9450
2920;1723;8812
7080;9120;1688
2917;1996;4063
7083;4371;6939
2914;7247;318
7086;626;7213
2911;9485;9587
7089;1860;2464
2908;4736;5842
7092;8115;8719
2905;992;1094
7095;3366;9953
2902;261;3331
7098;3639;6208
2899;6516;8583
7101;8891;1459
2896;1767;8856
7104;1128;1732
2893;4005;4107
7107;6380;6983
2890;9256;362
7110;2635;9221
2887;7389;1596
7113;9763;4472
2884;2640;7851
7116;6018;728
2881;8895;3102
7119;1270;7856
2878;129;1235
7122;3507;4111
2875;6384;6486
7125;8759;9362
2872;1635;8724
7128;9032;1600
2869;1908;3975
7131;4283;6851
2866;7159;230
7134;538;7125
2863;9397;9499
7137;1772;2376
2860;4648;5755
7140;8027;8631
2857;904;1006
7143;3278;9865
2854;173;3244
7146;3551;6120
2851;6428;8495
7149;8803;1371
2848;1679;8768
7152;1040;1644
2845;3917;4019
7155;6292;6895
2842;9168;274
7158;2547;9133
2839;9441;1508
7161;1816;4384
2836;4692;7763
7164;8071;640
2833;948;3014
7167;3322;9909
2830;2181;3288
7170;5560;6164
2827;8437;8539
7173;811;1415
2824;3688;777
7176;8944;3653
2821;1820;6028
7179;4195;8904
2818;7071;2283
7182;450;7037
2815;9309;9411
7185;1684;2288
2812;4560;5667
7188;7939;8543
2809;816;918
7191;3190;9777
2806;85;3156
7194;3463;6032
2803;6340;8407
7197;8715;1283
2800;1591;8680
7200;952;1556
2797;3829;3931
7203;6204;6807
2794;9080;186
7206;2459;9045
2791;9353;1420
7209;1728;4296
2788;4604;7675
7212;7983;552
2785;860;2926
7215;3234;9821
2782;2093;3200
7218;5472;6076
2779;8349;8451
7221;723;1327
2776;3600;689
7224;996;3565
2773;3873;5940
7227;6248;8816
2770;9124;2195
7230;2503;9089
2767;1362;1464
7233;3737;4340
2764;6613;7719
7236;9992;596
2761;2869;2970
7239;5243;1829
2758;9997;5208
7242;3375;8085
2755;6252;459
7245;8627;3336
2752;1503;8592
7248;864;1468
2749;3741;3843
7251;6116;6719
2746;8992;98
7254;2371;8957
2743;9265;1332
7256;6891;9460
2740;4516;7587
7259;2142;4711
2737;772;2838
7262;8397;4984
2734;2005;3112
7265;9631;235
2731;8261;8363
7268;5886;6490
2728;3512;601
7271;1138;7724
2725;3785;5852
7274;1411;3979
2722;9036;2107
7277;6662;9230
7280;8900;9504
2717;1776;1878
7283;4151;4755
2714;7027;8134
7286;406;6993
2711;7301;9367
7289;9675;2244
2708;2552;5623
7292;5930;8499
2705;8807;874
7295;1182;7768
2702;41;1147
7298;3419;4023
2699;6296;6398
7301;8671;9274
2696;1547;8636
7304;5366;1512
2693;8243;3887
7307;617;6763
2690;3494;142
7310;6873;3513
2687;5732;5887
7313;8106;8764
2684;983;2143
7316;4362;5019
2681;7238;7394
7319;9613;6253
2678;6507;9632
7322;9886;2508
2675;2762;4883
7325;5137;7759
2672;8014;5156
7328;7375;8033
2669;251;407
7331;2626;3284
2666;5503;6662
7334;8881;5522
2663;5776;7896
7337;8150;773
2660;1027;4151
7340;4406;7028
2657;7282;9403
7343;9657;6297
2654;8516;9676
7346;1895;2552
2651;4771;4927
7349;7146;7803
2648;22;7165
7352;7419;41
2645;295;2416
7355;2670;5292
2642;5547;8671
7358;8925;5566
2639;7784;7940
7361;159;817
2636;3036;4195
7364;6414;7072
2633;9291;9447
7367;1666;8306
2630;6419;1684
7370;9798;4561
2627;2675;6936
7373;5049;9812
2624;7926;1420
7376;7287;4297
2621;164;6671
7379;2538;9548
2618;5415;2926
7382;8793;1786
2615;5688;4160
7385;8062;7037
2612;939;415
7388;4318;3292
2609;7194;5667
7391;9569;2561
